chromosome	family	start	end	size	genes
8	450	2054222	2067718	4	Os08g0136300,Os08g0136500,Os08g0136700,Os08g0136800
8	1191	2077234	2100604	2	Os08g0137100,Os08g0137250
8	31	2115858	2148847	6	Os08g0137400,Os08g0137800,Os08g0137900,Os08g0138100,Os08g0138200,Os08g0138400
8	865	2256007	2270472	2	Os08g0140300,Os08g0140500
8	85	2280575	2293615	3	Os08g0140600,Os08g0140700,Os08g0141000
8	2828	2344052	2374447	3	Os08g0142500,Os08g0142900,Os08g0143150
8	196	2507299	2584496	3	Os08g0144400,Os08g0145600,Os08g0146001
8	95	2834715	2857610	3	Os08g0149333,Os08g0149800,Os08g0149850
8	21	2889065	2912538	2	Os08g0150200,Os08g0150600
8	67	2984748	2998457	3	Os08g0151900,Os08g0152000,Os08g0152100
8	6	3000430	3009236	2	Os08g0152300,Os08g0152400
8	39	3113598	3117296	2	Os08g0154200,Os08g0154225
8	1950	3244438	3248907	2	Os08g0156000,Os08g0156100
8	217	3408278	3417216	3	Os08g0158200,Os08g0158300,Os08g0158400
8	351	3746596	3772675	4	Os08g0163700,Os08g0163900,Os08g0164000,Os08g0164300
8	158	3961276	3988789	3	Os08g0167800,Os08g0168000,Os08g0168400
8	5	4018025	4058862	2	Os08g0168700,Os08g0169400
8	10	4105460	4149998	5	Os08g0170100,Os08g0170200,Os08g0170500,Os08g0170700,Os08g0170800
8	9	4175878	4178512	2	Os08g0171100,Os08g0171216
8	163	4316104	4329843	2	Os08g0174100,Os08g0174300
8	2755	4391050	4417245	2	Os08g0175300,Os08g0175600
8	1	4630538	4636456	2	Os08g0179000,Os08g0179150
8	52	5186875	5265340	11	Os08g0188900,Os08g0189100,Os08g0189200,Os08g0189300,Os08g0189400,Os08g0189500,Os08g0189600,Os08g0189700,Os08g0189850,Os08g0189900,Os08g0190100
8	1756	5391860	5400263	2	Os08g0192100,Os08g0192300
8	192	5441457	5519259	7	Os08g0193200,Os08g0193300,Os08g0193500,Os08g0193600,Os08g0193900,Os08g0194000,Os08g0194350
8	192	5551365	5587025	4	Os08g0195000,Os08g0195800,Os08g0195900,Os08g0196200
8	21	5602622	5659464	9	Os08g0196900,Os08g0197000,Os08g0197050,Os08g0197100,Os08g0197300,Os08g0197400,Os08g0197500,Os08g0197800,Os08g0197900
8	50	5663578	5676449	2	Os08g0198000,Os08g0198100
8	21	5720470	5729681	2	Os08g0199000,Os08g0199100
8	550	5751863	5789135	2	Os08g0199400,Os08g0200100
8	1	5878083	5894289	2	Os08g0201500,Os08g0201700
8	2	5982519	6039029	3	Os08g0203100,Os08g0203300,Os08g0203600
8	1	5988432	6048561	3	Os08g0203201,Os08g0203400,Os08g0203700
8	10	6127418	6141504	2	Os08g0205100,Os08g0205150
8	908	6226356	6234131	2	Os08g0206700,Os08g0206800
8	2043	6281221	6314560	2	Os08g0207800,Os08g0208200
8	1130	7165471	7205848	2	Os08g0218700,Os08g0219100
8	1130	7410180	7452016	2	Os08g0222100,Os08g0222800
8	20	7686865	7699299	3	Os08g0225700,Os08g0226000,Os08g0226100
8	6	7710739	7716625	2	Os08g0226166,Os08g0226300
8	20	7717968	7836523	7	Os08g0226400,Os08g0226800,Os08g0227100,Os08g0227200,Os08g0227400,Os08g0227500,Os08g0228200
8	1943	7919850	7944303	2	Os08g0230100,Os08g0230200
8	10	8230111	8236739	2	Os08g0235600,Os08g0235651
8	83	8328017	8385805	2	Os08g0237000,Os08g0237800
8	352	8394276	8445916	4	Os08g0238200,Os08g0238500,Os08g0238600,Os08g0239300
8	121	8464913	8475589	2	Os08g0239900,Os08g0240000
8	83	8479583	8495316	3	Os08g0240200,Os08g0240500,Os08g0240566
8	2	9001801	9043242	3	Os08g0247600,Os08g0247700,Os08g0248100
8	59	9795807	9828471	2	Os08g0260800,Os08g0261000
8	71	9921522	9960475	2	Os08g0262500,Os08g0263000
8	397	10198285	10220568	2	Os08g0267000,Os08g0267800
8	2832	10287058	10295050	3	Os08g0269500,Os08g0269600,Os08g0269700
8	2777	11030245	11066098	2	Os08g0281500,Os08g0282100
8	55	11158562	11246472	6	Os08g0283000,Os08g0283300,Os08g0283600,Os08g0283900,Os08g0284200,Os08g0284500
8	4476	11321679	11375591	2	Os08g0286500,Os08g0287200
8	18	11956662	11981929	2	Os08g0296600,Os08g0296700
8	53	12272625	12285894	2	Os08g0299600,Os08g0299700
8	233	14209973	14263506	2	Os08g0324300,Os08g0325134
8	21	14491844	14602232	2	Os08g0328600,Os08g0330900
8	1923	14607647	14664089	2	Os08g0331000,Os08g0331800
8	701	15059110	15130489	4	Os08g0336500,Os08g0337001,Os08g0337100,Os08g0337300
8	34	15695538	15716161	2	Os08g0346400,Os08g0346500
8	1967	16043704	16146233	3	Os08g0351700,Os08g0352100,Os08g0353700
8	205	16235884	16333676	4	Os08g0355400,Os08g0356500,Os08g0356700,Os08g0356800
8	777	16513780	16520083	2	Os08g0359100,Os08g0359200
8	1	16919056	16941786	2	Os08g0365500,Os08g0365800
8	1322	17097358	17127723	2	Os08g0367625,Os08g0368000
8	1265	17228974	17351892	3	Os08g0369800,Os08g0371200,Os08g0371608
8	10	17427398	17455703	2	Os08g0372700,Os08g0373000
8	1	17558610	17560192	2	Os08g0374600,Os08g0374701
8	147	17617874	17625942	2	Os08g0375500,Os08g0375700
8	2775	17634789	17646632	2	Os08g0375900,Os08g0376200
8	470	17663617	17666521	2	Os08g0376500,Os08g0376550
8	1	17766039	17783026	2	Os08g0378000,Os08g0378300
8	275	18027778	18031385	2	Os08g0382800,Os08g0383250
8	10	18319098	18359037	2	Os08g0387700,Os08g0388300
8	1956	18371708	18407618	2	Os08g0388900,Os08g0389300
8	16	18491788	18583904	5	Os08g0390200,Os08g0390700,Os08g0391700,Os08g0392100,Os08g0392300
8	1941	18509099	18543631	2	Os08g0391000,Os08g0391800
8	771	18960126	19007607	3	Os08g0398000,Os08g0398300,Os08g0398350
8	145	19043858	19089497	3	Os08g0399300,Os08g0400000,Os08g0400200
8	370	19185600	19207802	2	Os08g0402001,Os08g0402500
8	1726	19304751	19310989	2	Os08g0404200,Os08g0404300
8	1933	19314778	19318218	2	Os08g0404350,Os08g0404400
8	377	19325204	19341332	3	Os08g0404500,Os08g0404700,Os08g0404900
8	20	19436058	19442644	2	Os08g0406500,Os08g0406600
8	551	19632714	19649962	2	Os08g0409900,Os08g0410500
8	10	19701779	19719676	2	Os08g0411850,Os08g0412100
8	911	19745573	19790341	7	Os08g0412700,Os08g0412800,Os08g0413100,Os08g0413200,Os08g0413500,Os08g0413850,Os08g0414000
8	949	19950692	19956227	2	Os08g0417000,Os08g0417100
8	2917	20164695	20186177	2	Os08g0421300,Os08g0421700
8	447	20283075	20352478	3	Os08g0423500,Os08g0423600,Os08g0424100
8	1091	20997277	20997816	2	Os08g0433000,Os08g0433050
8	230	21078139	21086649	2	Os08g0434500,Os08g0434632
8	260	21205488	21208570	2	Os08g0436400,Os08g0436500
8	258	21280711	21309069	2	Os08g0438100,Os08g0438400
8	2	21756526	21770635	2	Os08g0446200,Os08g0446400
8	58	21978068	21984054	2	Os08g0450100,Os08g0450200
8	549	22003703	22011866	2	Os08g0450700,Os08g0450800
8	1341	22041477	22093734	3	Os08g0451400,Os08g0451500,Os08g0451700
8	4486	22408403	22415023	2	Os08g0457100,Os08g0457300
8	52	22553089	22559044	2	Os08g0459700,Os08g0460000
8	397	22624404	22694330	10	Os08g0460700,Os08g0460800,Os08g0460900,Os08g0461000,Os08g0461100,Os08g0461300,Os08g0461400,Os08g0461700,Os08g0461800,Os08g0462300
8	910	22711339	22716410	2	Os08g0462800,Os08g0462900
8	27	23065634	23070600	2	Os08g0469000,Os08g0469100
8	447	23117162	23151464	2	Os08g0470200,Os08g0470700
8	528	23335167	23343273	2	Os08g0473600,Os08g0473900
8	47	23403049	23420164	4	Os08g0474866,Os08g0475000,Os08g0475100,Os08g0475400
8	666	23447612	23452993	2	Os08g0476000,Os08g0476100
8	470	23491893	23548630	3	Os08g0476900,Os08g0477100,Os08g0477500
8	1824	24005383	24020655	2	Os08g0485600,Os08g0485700
8	5	24158664	24169178	2	Os08g0488800,Os08g0489100
8	273	24258186	24262081	2	Os08g0490800,Os08g0490900
8	444	24407723	24456560	2	Os08g0494400,Os08g0495300
8	2702	24503950	24521682	2	Os08g0496400,Os08g0496600
8	1131	24586613	24606587	3	Os08g0498100,Os08g0498400,Os08g0498600
8	2276	24731592	24749814	2	Os08g0500900,Os08g0501132
8	1	24734910	24785986	6	Os08g0501000,Os08g0501088,Os08g0501200,Os08g0501500,Os08g0501600,Os08g0501700
8	6	25104735	25156850	4	Os08g0507000,Os08g0507100,Os08g0507702,Os08g0508000
8	245	25216460	25246140	2	Os08g0508800,Os08g0509100
8	74	25250329	25266935	2	Os08g0509200,Os08g0509400
8	1465	25493856	25502014	2	Os08g0514000,Os08g0514100
8	121	25534766	25567818	2	Os08g0514600,Os08g0515000
8	20	25599752	25616030	3	Os08g0516200,Os08g0516500,Os08g0516550
8	134	25758874	25779466	3	Os08g0518800,Os08g0518900,Os08g0519300
8	60	25870837	25877678	2	Os08g0520500,Os08g0520550
8	20	25984217	26045316	7	Os08g0522700,Os08g0523000,Os08g0523100,Os08g0523200,Os08g0523400,Os08g0523700,Os08g0523850
8	244	26072254	26087515	2	Os08g0524200,Os08g0524400
8	434	26233716	26297999	8	Os08g0527100,Os08g0527300,Os08g0527400,Os08g0527600,Os08g0527800,Os08g0527900,Os08g0528000,Os08g0528100
8	15	26269575	26273155	2	Os08g0527700,Os08g0527733
8	1596	26351181	26357358	2	Os08g0529300,Os08g0529400
8	242	26398359	26401482	2	Os08g0530066,Os08g0530100
8	32	26507926	26529016	2	Os08g0531700,Os08g0531900
8	510	26572162	26605519	2	Os08g0533300,Os08g0533600
8	1420	26572729	26605097	2	Os08g0533450,Os08g0533650
8	10	26968546	27027229	3	Os08g0539400,Os08g0539700,Os08g0539900
8	1367	27127762	27136434	2	Os08g0542100,Os08g0542300
8	215	27175631	27209931	3	Os08g0543050,Os08g0543100,Os08g0543500
8	113	27643356	27696402	21	Os08g0551300,Os08g0551366,Os08g0551500,Os08g0551900,Os08g0552000,Os08g0552100,Os08g0552300,Os08g0552333,Os08g0552400,Os08g0553000,Os08g0552666,Os08g0552800,Os08g0552900,Os08g0553050,Os08g0553100,Os08g0553200,Os08g0553300,Os08g0553400,Os08g0553500,Os08g0553700,Os08g0553750
8	1448	27681236	27683954	2	Os08g0553150,Os08g0553250
8	1970	27714041	27731269	2	Os08g0554100,Os08g0554300
8	211	27761936	27797275	4	Os08g0554900,Os08g0555000,Os08g0555200,Os08g0555300
8	1795	27966196	27970710	2	Os08g0558900,Os08g0559000
9	839	147568	345565	3	Os09g0100800,Os09g0101300,Os09g0102300
9	41	1814051	1859251	3	Os09g0123500,Os09g0124100,Os09g0124232
9	33	2458920	2504166	2	Os09g0132200,Os09g0132900
9	4229	3138970	3164508	2	Os09g0241550,Os09g0242000
9	4	3205935	3236983	2	Os09g0242800,Os09g0243200
9	586	3660489	3675486	2	Os09g0248200,Os09g0248300
9	139	4105156	4136547	2	Os09g0254050,Os09g0254600
9	410	4165397	4198627	2	Os09g0255000,Os09g0255300
9	139	4275739	4276419	2	Os09g0256600,Os09g0256650
9	139	4401212	4430103	2	Os09g0258700,Os09g0259200
9	786	4443720	4506761	5	Os09g0259500,Os09g0260000,Os09g0260200,Os09g0260300,Os09g0261100
9	6	4737258	4778505	3	Os09g0263933,Os09g0264051,Os09g0264400
9	1	5120497	5127339	2	Os09g0268000,Os09g0268100
9	4523	5433560	5454902	2	Os09g0272401,Os09g0272600
9	147	5594786	5611032	2	Os09g0274800,Os09g0275200
9	101	6061844	6066866	2	Os09g0282100,Os09g0282300
9	471	6195158	6200877	2	Os09g0283600,Os09g0283801
9	9	6388158	6406039	2	Os09g0286600,Os09g0287000
9	34	7316075	7333289	2	Os09g0299000,Os09g0299200
9	205	7470846	7523188	2	Os09g0300800,Os09g0301800
9	205	7753372	7800107	2	Os09g0304500,Os09g0305300
9	236	7888136	7894014	3	Os09g0306500,Os09g0306566,Os09g0306632
9	70	8510839	8541654	2	Os09g0313500,Os09g0313600
9	235	8647061	8652037	2	Os09g0315050,Os09g0315100
9	3097	8879454	8973855	2	Os09g0317700,Os09g0318600
9	11	9486037	9492544	2	Os09g0323700,Os09g0323900
9	494	9498904	9507077	3	Os09g0324200,Os09g0324300,Os09g0324400
9	191	9667216	9695070	4	Os09g0327575,Os09g0327600,Os09g0327800,Os09g0328066
9	5	9790649	9832295	2	Os09g0329200,Os09g0330000
9	128	9857202	9917711	3	Os09g0330700,Os09g0331100,Os09g0331600
9	81	9944988	10085739	5	Os09g0332300,Os09g0332700,Os09g0333000,Os09g0333500,Os09g0333600
9	128	10158597	10254682	2	Os09g0334900,Os09g0337300
9	1	10365056	10381850	2	Os09g0339000,Os09g0339300
9	494	10520072	10735331	4	Os09g0341500,Os09g0341600,Os09g0342000,Os09g0344400
9	1854	10797525	10802249	2	Os09g0345400,Os09g0345500
9	1117	10905892	10919391	2	Os09g0347500,Os09g0347700
9	1	10936863	11268028	11	Os09g0348400,Os09g0348600,Os09g0349100,Os09g0349600,Os09g0349650,Os09g0349700,Os09g0349800,Os09g0350900,Os09g0351700,Os09g0351800,Os09g0353200
9	16	11288774	11350044	4	Os09g0353400,Os09g0353700,Os09g0354100,Os09g0354300
9	1	11391986	11506480	4	Os09g0355400,Os09g0356000,Os09g0356200,Os09g0356800
9	1	11576100	11588842	2	Os09g0358000,Os09g0358100
9	1522	11843850	11866452	2	Os09g0362500,Os09g0362800
9	18	11990015	12001136	2	Os09g0365000,Os09g0365300
9	1573	12146317	12176968	2	Os09g0368200,Os09g0368500
9	4527	12146324	12174941	2	Os09g0368250,Os09g0368400
9	551	12345752	12371236	5	Os09g0371000,Os09g0371100,Os09g0371200,Os09g0371300,Os09g0371400
9	1609	12932341	12959945	3	Os09g0381800,Os09g0381850,Os09g0382120
9	1161	13622417	13623412	2	Os09g0393501,Os09g0393801
9	411	13982981	14002927	4	Os09g0399800,Os09g0400000,Os09g0400300,Os09g0400400
9	4530	13987066	13996457	2	Os09g0400100,Os09g0400200
9	195	14256524	14344926	19	Os09g0404300,Os09g0404400,Os09g0404500,Os09g0404600,Os09g0404700,Os09g0404800,Os09g0405001,Os09g0405200,Os09g0405300,Os09g0405400,Os09g0405500,Os09g0405600,Os09g0405900,Os09g0406000,Os09g0406100,Os09g0406200,Os09g0406300,Os09g0406400,Os09g0406500
9	258	14793742	14813725	2	Os09g0414500,Os09g0414600
9	19	14976326	14994845	2	Os09g0417600,Os09g0417800
9	7	15009182	15034300	2	Os09g0418000,Os09g0418500
9	471	15090674	15128929	4	Os09g0419500,Os09g0419600,Os09g0420000,Os09g0420100
9	459	15235478	15247495	3	Os09g0421600,Os09g0421700,Os09g0421800
9	44	15447741	15468833	4	Os09g0426000,Os09g0426100,Os09g0426200,Os09g0426500
9	173	15564675	15625678	6	Os09g0428300,Os09g0428600,Os09g0429000,Os09g0429200,Os09g0429400,Os09g0429500
9	26	15633641	15699260	2	Os09g0429766,Os09g0430600
9	173	15752949	15770717	2	Os09g0431100,Os09g0431200
9	26	15810286	15830158	2	Os09g0431750,Os09g0431900
9	694	15891790	15911196	3	Os09g0432900,Os09g0433000,Os09g0433300
9	471	15984331	15996929	2	Os09g0434900,Os09g0435250
9	309	16039122	16084120	3	Os09g0436300,Os09g0436400,Os09g0436700
9	6	16361323	16407995	5	Os09g0441100,Os09g0441400,Os09g0441600,Os09g0441625,Os09g0441700
9	910	16564529	16574893	2	Os09g0444800,Os09g0444900
9	6	16711022	16720923	2	Os09g0447300,Os09g0447500
9	275	16728178	16751284	2	Os09g0447600,Os09g0448100
9	16	16886142	16927046	2	Os09g0451000,Os09g0451400
9	1122	16886440	16926731	2	Os09g0451133,Os09g0451266
9	27	16970180	16978928	2	Os09g0452400,Os09g0452800
9	47	17145776	17172815	2	Os09g0455500,Os09g0455900
9	528	17288993	17304962	3	Os09g0457400,Os09g0457600,Os09g0457800
9	7	17327587	17339171	3	Os09g0458700,Os09g0458800,Os09g0458900
9	47	17414087	17472209	9	Os09g0460300,Os09g0460400,Os09g0460500,Os09g0460700,Os09g0461500,Os09g0461700,Os09g0461900,Os09g0462100,Os09g0462200
9	57	17506089	17515718	2	Os09g0462875,Os09g0463100
9	306	17748588	17762575	2	Os09g0467300,Os09g0467400
9	1878	17881824	17885624	2	Os09g0469950,Os09g0470000
9	1	17949936	18008036	6	Os09g0471200,Os09g0471400,Os09g0471500,Os09g0471550,Os09g0471600,Os09g0471800
9	106	18034121	18050946	2	Os09g0472100,Os09g0472200
9	974	18058240	18084827	3	Os09g0472700,Os09g0472900,Os09g0473200
9	1824	18085556	18090832	2	Os09g0473300,Os09g0473350
9	3	18134399	18156867	2	Os09g0474051,Os09g0474400
9	93	18301105	18322383	3	Os09g0478000,Os09g0478100,Os09g0478300
9	1597	18360678	18368193	2	Os09g0479000,Os09g0479100
9	3892	18381040	18391684	2	Os09g0479300,Os09g0479400
9	59	18391869	18404264	2	Os09g0479500,Os09g0479600
9	481	18514776	18538619	3	Os09g0482100,Os09g0482400,Os09g0482600
9	27	18521580	18535362	2	Os09g0482200,Os09g0482500
9	4535	18522513	18536139	2	Os09g0482300,Os09g0482550
9	616	18618052	18673103	5	Os09g0482800,Os09g0482840,Os09g0483100,Os09g0483300,Os09g0483500
9	5	18642413	18659177	2	Os09g0482860,Os09g0482900
9	2612	18664039	18671699	2	Os09g0483200,Os09g0483400
9	101	18735050	18739395	2	Os09g0485500,Os09g0485600
9	74	18889955	18907442	2	Os09g0490400,Os09g0491100
9	37	18994543	19031331	5	Os09g0491788,Os09g0491822,Os09g0491820,Os09g0491852,Os09g0491868
9	300	19088601	19094165	2	Os09g0492900,Os09g0493000
9	757	19173795	19195925	5	Os09g0494800,Os09g0495000,Os09g0495200,Os09g0495300,Os09g0496250
9	1079	19329898	19335218	2	Os09g0499400,Os09g0499500
9	244	19384657	19396896	2	Os09g0500900,Os09g0501100
9	1969	19413412	19421062	2	Os09g0501700,Os09g0502000
9	1968	19413415	19420949	2	Os09g0501825,Os09g0502033
9	62	19445501	19461698	3	Os09g0502600,Os09g0502800,Os09g0502900
9	729	19465674	19471622	2	Os09g0503000,Os09g0503100
9	620	19577312	19586210	2	Os09g0505900,Os09g0506000
9	62	19596349	19619199	2	Os09g0506450,Os09g0506700
9	629	19868099	19875632	2	Os09g0511200,Os09g0511300
9	74	19882710	19914481	3	Os09g0511600,Os09g0511700,Os09g0511900
9	10	20157733	20167803	2	Os09g0517100,Os09g0517200
9	5	20196707	20233951	4	Os09g0517900,Os09g0518000,Os09g0518200,Os09g0518400
9	9	20399458	20404332	2	Os09g0522100,Os09g0522200
9	672	20613388	20633528	2	Os09g0527100,Os09g0527500
9	6	20768633	20776144	2	Os09g0530275,Os09g0530300
9	162	20857047	20866739	2	Os09g0531800,Os09g0531900
9	12	20894870	20908479	2	Os09g0532500,Os09g0532800
9	61	21088846	21101192	2	Os09g0536300,Os09g0536400
9	643	21155963	21167647	2	Os09g0537700,Os09g0538000
9	336	21450712	21465476	2	Os09g0543900,Os09g0544000
9	46	21565770	21609952	10	Os09g0545300,Os09g0545500,Os09g0545700,Os09g0546100,Os09g0546200,Os09g0546700,Os09g0546900,Os09g0547000,Os09g0547033,Os09g0547100
9	1350	21568697	21578039	2	Os09g0545400,Os09g0545650
9	21	21653048	21669593	2	Os09g0547800,Os09g0548066
9	307	21686098	21726166	3	Os09g0548400,Os09g0548700,Os09g0549300
9	1	21761758	21850168	7	Os09g0550300,Os09g0550600,Os09g0551000,Os09g0551201,Os09g0551251,Os09g0551400,Os09g0551500
9	1743	21891811	21896982	2	Os09g0552500,Os09g0552600
9	17	21902714	21908009	2	Os09g0552800,Os09g0552900
9	2841	21963654	22010349	2	Os09g0554300,Os09g0555100
9	374	22220410	22224816	2	Os09g0559000,Os09g0559100
9	4538	22220426	22224809	2	Os09g0559050,Os09g0559150
9	2350	22278292	22284167	2	Os09g0560700,Os09g0560800
9	1	22292353	22351491	5	Os09g0561000,Os09g0561450,Os09g0561500,Os09g0561600,Os09g0562600
9	54	22420898	22491708	6	Os09g0564000,Os09g0564200,Os09g0564400,Os09g0564600,Os09g0564700,Os09g0565000
9	454	22542195	22565353	2	Os09g0565700,Os09g0566050
9	52	22695120	22700959	3	Os09g0568500,Os09g0568600,Os09g0568700
9	1	22736559	22757473	3	Os09g0569800,Os09g0570000,Os09g0570100
9	2100	22739845	22757187	2	Os09g0569900,Os09g0570150
9	9	22821581	22847950	2	Os09g0571700,Os09g0572000
10	1	71174	97746	2	Os10g0100500,Os10g0101000
10	57	100437	116452	2	Os10g0101100,Os10g0101200
10	36	432006	438138	4	Os10g0105800,Os10g0105850,Os10g0105900,Os10g0105933
10	36	583024	592675	2	Os10g0108700,Os10g0108800
10	11	655625	678858	2	Os10g0109300,Os10g0109600
10	15	680099	809716	7	Os10g0109700,Os10g0109900,Os10g0110250,Os10g0110600,Os10g0110800,Os10g0111300,Os10g0111700
10	141	680114	764426	2	Os10g0109750,Os10g0110425
10	1	794387	821884	2	Os10g0111400,Os10g0111900
10	209	866391	926465	6	Os10g0113000,Os10g0113100,Os10g0113375,Os10g0113723,Os10g0113900,Os10g0114300
10	1054	866451	870263	2	Os10g0113050,Os10g0113201
10	1412	939084	1002907	3	Os10g0114500,Os10g0115200,Os10g0115500
10	1	1067078	1070239	2	Os10g0116600,Os10g0116701
10	399	1431097	1445372	2	Os10g0122200,Os10g0122400
10	36	1431142	1445310	2	Os10g0122300,Os10g0122500
10	479	1525512	1540349	2	Os10g0123900,Os10g0124200
10	21	1562608	1757886	10	Os10g0124700,Os10g0125300,Os10g0126000,Os10g0126500,Os10g0126600,Os10g0126700,Os10g0126800,Os10g0127000,Os10g0127900,Os10g0128200
10	21	1774786	1788076	2	Os10g0128600,Os10g0129100
10	3432	1778491	1783977	2	Os10g0128700,Os10g0128900
10	1	1792146	1820555	2	Os10g0129200,Os10g0129732
10	1655	1829368	1834740	2	Os10g0130066,Os10g0130132
10	1318	1838774	1842853	2	Os10g0130200,Os10g0130300
10	215	1871104	1909360	3	Os10g0130600,Os10g0130800,Os10g0131100
10	10	2018904	2058225	3	Os10g0132500,Os10g0132700,Os10g0133000
10	42	2062493	2170542	9	Os10g0133166,Os10g0133600,Os10g0133800,Os10g0134033,Os10g0134500,Os10g0134700,Os10g0134800,Os10g0134900,Os10g0135100
10	303	2185292	2198967	3	Os10g0135300,Os10g0135400,Os10g0135500
10	1	2249407	2262619	2	Os10g0136400,Os10g0136500
10	53	2291857	2447981	9	Os10g0136900,Os10g0137000,Os10g0137700,Os10g0138000,Os10g0138300,Os10g0138600,Os10g0139300,Os10g0139500,Os10g0139600
10	1	2517965	2524453	2	Os10g0141200,Os10g0141300
10	53	2731736	2748402	3	Os10g0145000,Os10g0145100,Os10g0145200
10	61	2794635	2831150	2	Os10g0146200,Os10g0147200
10	246	2897688	3032661	13	Os10g0148100,Os10g0148700,Os10g0149000,Os10g0149100,Os10g0149200,Os10g0149400,Os10g0149800,Os10g0150000,Os10g0150300,Os10g0150400,Os10g0150600,Os10g0150700,Os10g0150800
10	1	3060912	3127181	3	Os10g0151100,Os10g0151500,Os10g0152000
10	840	3060979	3097280	2	Os10g0151233,Os10g0151650
10	805	3067894	3118873	2	Os10g0151366,Os10g0151800
10	142	3438474	3446808	2	Os10g0154700,Os10g0154900
10	2	3501258	3518646	2	Os10g0155700,Os10g0155800
10	7	3525791	3538890	2	Os10g0155900,Os10g0156200
10	1854	3779650	3787397	2	Os10g0159600,Os10g0159700
10	1	4050820	4081731	3	Os10g0162836,Os10g0162840,Os10g0162844
10	59	4094841	4266433	3	Os10g0162846,Os10g0162854,Os10g0163040
10	106	4317272	4329302	2	Os10g0163220,Os10g0163290
10	354	4338836	4348360	2	Os10g0163310,Os10g0163370
10	6	4445399	4636133	5	Os10g0164500,Os10g0165300,Os10g0166600,Os10g0167200,Os10g0167250
10	111	4680861	4726168	3	Os10g0167900,Os10g0168300,Os10g0168500
10	564	4681868	4701692	2	Os10g0168000,Os10g0168200
10	6	4914321	4950594	3	Os10g0171300,Os10g0171500,Os10g0172100
10	1	5157636	5203914	2	Os10g0174548,Os10g0174800
10	1214	5866542	5908148	2	Os10g0185400,Os10g0186200
10	3845	6484463	6510300	2	Os10g0193100,Os10g0193500
10	6	6698731	6716328	2	Os10g0196000,Os10g0196100
10	44	6749481	6796961	2	Os10g0197101,Os10g0197700
10	44	6897044	6953361	2	Os10g0198900,Os10g0199500
10	2619	7435159	7444003	2	Os10g0204300,Os10g0204400
10	1533	8927907	8938316	2	Os10g0323600,Os10g0323900
10	1	9041999	9104973	4	Os10g0326100,Os10g0326200,Os10g0326900,Os10g0327000
10	784	9062760	9080094	2	Os10g0326400,Os10g0326800
10	2315	9093611	9104863	2	Os10g0327050,Os10g0327201
10	362	9385678	9395494	2	Os10g0331500,Os10g0331866
10	5	9385682	9400596	3	Os10g0331600,Os10g0332000,Os10g0332300
10	88	9541494	9618079	3	Os10g0333700,Os10g0334500,Os10g0335000
10	2	9667167	9760573	2	Os10g0336300,Os10g0337400
10	2830	9861144	9931420	2	Os10g0339290,Os10g0339600
10	871	10101815	10122944	2	Os10g0341750,Os10g0342650
10	48	10231802	10304353	4	Os10g0344000,Os10g0344500,Os10g0344900,Os10g0345100
10	753	10337377	10342904	2	Os10g0345600,Os10g0345701
10	76	10563123	10587959	4	Os10g0349300,Os10g0349400,Os10g0349600,Os10g0349900
10	1323	10590945	10635114	2	Os10g0350001,Os10g0350450
10	271	10713390	10730929	2	Os10g0351600,Os10g0351700
10	364	11110251	11186269	3	Os10g0361000,Os10g0361300,Os10g0361900
10	2	11880133	11899916	2	Os10g0374600,Os10g0375000
10	336	12181085	12216409	2	Os10g0379100,Os10g0380100
10	2845	12879408	12894595	3	Os10g0389100,Os10g0389200,Os10g0389300
10	1111	12968039	12982476	2	Os10g0390500,Os10g0390600
10	256	13031180	13070894	3	Os10g0391400,Os10g0391801,Os10g0392400
10	24	13104770	13144630	6	Os10g0392800,Os10g0392900,Os10g0393600,Os10g0393700,Os10g0393800,Os10g0394000
10	132	13231204	13255129	2	Os10g0395100,Os10g0395150
10	755	13438132	13469366	3	Os10g0399100,Os10g0399200,Os10g0399700
10	571	13721970	13774369	2	Os10g0403800,Os10g0404300
10	889	13778846	13784910	3	Os10g0404500,Os10g0404533,Os10g0404566
10	1441	13946197	13958017	2	Os10g0407400,Os10g0407500
10	286	14341776	14353676	2	Os10g0412000,Os10g0412050
10	1454	14436872	14448666	3	Os10g0413700,Os10g0413900,Os10g0414000
10	4532	14532913	14548901	2	Os10g0415600,Os10g0415800
10	2846	14559078	14603656	3	Os10g0416100,Os10g0416500,Os10g0416800
10	1875	14751991	14759763	2	Os10g0419400,Os10g0419500
10	4548	14822472	14872480	2	Os10g0420800,Os10g0421500
10	584	14904210	14911829	2	Os10g0422000,Os10g0422075
10	20	15003427	15140103	8	Os10g0423300,Os10g0423400,Os10g0423800,Os10g0423900,Os10g0424100,Os10g0425400,Os10g0425700,Os10g0425900
10	20	15255885	15288094	5	Os10g0428900,Os10g0429200,Os10g0429300,Os10g0429600,Os10g0429651
10	2847	15326689	15341263	3	Os10g0430600,Os10g0430700,Os10g0430800
10	20	15462806	15594278	9	Os10g0434000,Os10g0434200,Os10g0434650,Os10g0434999,Os10g0435300,Os10g0435400,Os10g0435900,Os10g0436100,Os10g0436700
10	90	15681535	15689850	2	Os10g0437700,Os10g0437900
10	73	15751894	15755880	2	Os10g0439100,Os10g0439200
10	6	15791484	15811018	3	Os10g0439700,Os10g0439800,Os10g0439924
