chromosome	family	start	end	size	genes
11	70	27223472	27272680	6	Os11g0673600,Os11g0673900,Os11g0676100,Os11g0676200,Os11g0674400,Os11g0676050
11	70	27284263	27322040	2	Os11g0675200,Os11g0676500
11	70	27335214	27353218	3	Os11g0676800,Os11g0677000,Os11g0677101
11	4621	27368754	27386883	2	Os11g0677425,Os11g0677500
11	3695	27408007	27415869	2	Os11g0678200,Os11g0678301
11	58	27656251	27662609	2	Os11g0683700,Os11g0683800
11	715	27828727	27843117	2	Os11g0687100,Os11g0687200
11	10	27884617	27909044	3	Os11g0687800,Os11g0687900,Os11g0688000
11	10	27981132	27987984	2	Os11g0689000,Os11g0689100
11	1	28142192	28222992	6	Os11g0691280,Os11g0691300,Os11g0691400,Os11g0691500,Os11g0691600,Os11g0691650
11	134	28722783	28748484	7	Os11g0700900,Os11g0701000,Os11g0701100,Os11g0701200,Os11g0701400,Os11g0701500,Os11g0701600
11	134	28753859	28757153	2	Os11g0701800,Os11g0701900
11	134	28758837	28761600	2	Os11g0702100,Os11g0702200
11	26	28762628	28766937	2	Os11g0702300,Os11g0702400
11	61	28781311	28783983	2	Os11g0703000,Os11g0703100
11	112	28870115	28900796	3	Os11g0705200,Os11g0705900,Os11g0706200
11	1424	28932985	28939239	3	Os11g0707000,Os11g0707050,Os11g0707100
12	639	521291	526185	2	Os12g0109633,Os12g0109700
12	4	690489	695267	2	Os12g0113700,Os12g0113800
12	168	723297	738254	4	Os12g0114500,Os12g0114800,Os12g0115000,Os12g0115100
12	168	746162	762381	2	Os12g0115300,Os12g0115500
12	19	802534	825793	3	Os12g0116400,Os12g0116600,Os12g0116700
12	224	854005	858045	2	Os12g0117100,Os12g0117200
12	43	910825	916364	2	Os12g0118900,Os12g0119000
12	263	1107406	1134301	2	Os12g0123500,Os12g0123600
12	17	1139026	1148742	2	Os12g0123700,Os12g0123800
12	562	1359827	1375574	2	Os12g0128700,Os12g0128800
12	562	1397309	1404684	2	Os12g0129300,Os12g0129350
12	1	1457706	1493848	4	Os12g0130200,Os12g0130300,Os12g0130500,Os12g0130800
12	7	1554892	1561568	2	Os12g0132200,Os12g0132300
12	285	1567509	1589083	2	Os12g0132500,Os12g0132800
12	683	1722709	1729205	2	Os12g0135051,Os12g0135100
12	121	1822395	1832039	2	Os12g0137600,Os12g0137700
12	356	1853601	1861329	3	Os12g0138100,Os12g0138166,Os12g0138200
12	428	1926855	1931399	2	Os12g0139700,Os12g0139800
12	4	1934499	1940676	2	Os12g0140000,Os12g0140200
12	4	1969715	1974672	2	Os12g0140600,Os12g0140700
12	52	2688759	2700272	4	Os12g0154700,Os12g0154800,Os12g0154900,Os12g0155000
12	86	2898694	2912589	2	Os12g0158300,Os12g0158400
12	385	2947866	2951591	2	Os12g0158900,Os12g0159000
12	1060	3087296	3124707	3	Os12g0161500,Os12g0161700,Os12g0161900
12	1259	3338061	3352763	2	Os12g0165900,Os12g0166000
12	1014	3947161	3955835	2	Os12g0177900,Os12g0178000
12	432	3955981	3964001	2	Os12g0178100,Os12g0178200
12	102	3969344	3971102	2	Os12g0178250,Os12g0178300
12	882	4213199	4217770	2	Os12g0183200,Os12g0183300
12	4347	5098883	5104566	2	Os12g0198400,Os12g0198500
12	18	5469046	5477351	2	Os12g0204600,Os12g0204800
12	32	5569644	5590285	2	Os12g0206800,Os12g0207000
12	995	5756479	5763699	2	Os12g0210200,Os12g0210300
12	2073	5838245	5852392	2	Os12g0211301,Os12g0211400
12	123	6647365	6654226	2	Os12g0222800,Os12g0222900
12	515	6869987	6896735	2	Os12g0225900,Os12g0226400
12	515	6911276	6918431	2	Os12g0226700,Os12g0226900
12	7	7103232	7116163	2	Os12g0230133,Os12g0230200
12	780	7678711	7699212	2	Os12g0239000,Os12g0239200
12	81	7731409	7749234	2	Os12g0239900,Os12g0240000
12	15	7798181	7798850	2	Os12g0240850,Os12g0240875
12	1435	8025163	8036687	2	Os12g0245000,Os12g0245100
12	80	8960777	9077143	2	Os12g0258700,Os12g0259800
12	1615	9263755	9270109	2	Os12g0263000,Os12g0263050
12	268	9278224	9291494	2	Os12g0263200,Os12g0263600
12	445	9435934	9442194	2	Os12g0265400,Os12g0265600
12	104	9686915	9741352	4	Os12g0269100,Os12g0269200,Os12g0269600,Os12g0269700
12	10	9980291	10021620	2	Os12g0272800,Os12g0273300
12	864	11262587	11267889	2	Os12g0291100,Os12g0291200
12	1660	13386281	13388454	2	Os12g0423313,Os12g0423484
12	25	13599841	13611468	3	Os12g0427000,Os12g0427100,Os12g0427450
12	77	14714136	14752232	2	Os12g0441300,Os12g0441600
12	899	14887908	14896224	2	Os12g0443500,Os12g0443600
12	77	14974988	15011459	2	Os12g0444800,Os12g0445300
12	4630	15498809	15640442	2	Os12g0451300,Os12g0453500
12	1068	16144947	16168600	2	Os12g0460100,Os12g0460400
12	477	16273918	16275535	2	Os12g0461050,Os12g0461300
12	547	16463056	16469853	2	Os12g0465000,Os12g0465100
12	1134	16500219	16507816	2	Os12g0465700,Os12g0465800
12	84	16617430	16642633	2	Os12g0467700,Os12g0468000
12	84	16872793	16965071	3	Os12g0470700,Os12g0471100,Os12g0472300
12	389	17668569	17682682	2	Os12g0480800,Os12g0481000
12	18	17708000	17763084	3	Os12g0481400,Os12g0481700,Os12g0482100
12	633	18334665	18349239	2	Os12g0489100,Os12g0489200
12	2858	19161739	19185915	2	Os12g0502800,Os12g0503000
12	2855	20042293	20059545	3	Os12g0515800,Os12g0516000,Os12g0516200
12	504	20084212	20103252	3	Os12g0516900,Os12g0517000,Os12g0517100
12	4546	20868401	20871424	2	Os12g0529300,Os12g0529400
12	85	21254021	21292174	2	Os12g0534700,Os12g0535300
12	254	21368785	21424123	3	Os12g0537000,Os12g0538000,Os12g0538066
12	194	21469144	21481099	2	Os12g0538600,Os12g0538700
12	278	21691749	21700997	2	Os12g0541700,Os12g0542000
12	460	22193325	22203153	3	Os12g0548401,Os12g0548501,Os12g0548700
12	169	22427863	22431789	2	Os12g0552400,Os12g0552500
12	10	22488914	22502497	2	Os12g0553200,Os12g0553600
12	1127	22580880	22596804	4	Os12g0555000,Os12g0555100,Os12g0555200,Os12g0555300
12	149	22628910	22640197	2	Os12g0556200,Os12g0556300
12	69	22773516	22785768	2	Os12g0558366,Os12g0558400
12	10	22867479	22886341	2	Os12g0559300,Os12g0559400
12	245	22934817	22936772	2	Os12g0559934,Os12g0560200
12	2849	23302307	23312202	3	Os12g0566800,Os12g0566900,Os12g0567000
12	61	23427730	23436485	2	Os12g0569300,Os12g0569500
12	302	23501423	23516013	3	Os12g0570700,Os12g0571000,Os12g0571100
12	2859	23524209	23531011	3	Os12g0571400,Os12g0571500,Os12g0571600
12	14	23584169	23593482	2	Os12g0572300,Os12g0572400
12	2811	23739977	23783505	3	Os12g0575300,Os12g0575400,Os12g0576100
12	620	23805228	23814363	2	Os12g0576600,Os12g0576700
12	4632	23944117	23951881	2	Os12g0578600,Os12g0578700
12	6	24180594	24186538	2	Os12g0582666,Os12g0582700
12	233	24777228	24786307	2	Os12g0591300,Os12g0591500
12	1266	24984480	24996461	2	Os12g0595200,Os12g0595300
12	99	25310893	25327111	2	Os12g0601300,Os12g0601400
12	7	25444907	25463501	2	Os12g0603700,Os12g0603800
12	1	25583204	25597136	2	Os12g0605900,Os12g0606000
12	172	26026407	26035237	2	Os12g0614100,Os12g0614200
12	1	26073324	26076201	2	Os12g0614800,Os12g0614851
12	1	26083058	26090656	2	Os12g0615000,Os12g0615100
12	4633	26649758	26662924	2	Os12g0623900,Os12g0624000
12	107	26672423	26685828	2	Os12g0624400,Os12g0624700
12	61	26913087	26981082	6	Os12g0628600,Os12g0629300,Os12g0629700,Os12g0630100,Os12g0630200,Os12g0630500
12	2	27109127	27126252	2	Os12g0632800,Os12g0632900
12	291	27301298	27311170	3	Os12g0637000,Os12g0637100,Os12g0637200
12	261	27324762	27331936	2	Os12g0637700,Os12g0637800
12	15	27346312	27361454	2	Os12g0638200,Os12g0638300
12	84	27412307	27427718	3	Os12g0639200,Os12g0639400,Os12g0639500
