chromosome	family	start	end	size	genes
10	89	19804480	19828392	3	Os10g0513400,Os10g0513900,Os10g0514300
10	89	19831925	19839400	2	Os10g0514450,Os10g0514500
10	89	19847084	19883248	5	Os10g0514700,Os10g0514901,Os10g0515200,Os10g0515400,Os10g0515900
10	612	20098367	20110180	2	Os10g0519800,Os10g0520100
10	1517	20175634	20185391	2	Os10g0521400,Os10g0521500
10	5589	20271867	20278573	2	Os10g0522700,Os10g0522800
10	1928	20282552	20299451	2	Os10g0522900,Os10g0523100
10	1255	20412047	20430567	2	Os10g0525000,Os10g0525200
10	2984	20412933	20428587	2	Os10g0525101,Os10g0525301
10	2135	20432064	20450040	2	Os10g0525400,Os10g0525800
10	23	20434654	20629985	19	Os10g0525500,Os10g0527400,Os10g0527601,Os10g0527800,Os10g0528100,Os10g0528200,Os10g0528300,Os10g0528400,Os10g0528900,Os10g0529300,Os10g0529400,Os10g0529500,Os10g0529700,Os10g0529800,Os10g0530200,Os10g0530300,Os10g0530400,Os10g0530500,Os10g0530600
10	2134	20633317	20646716	2	Os10g0530800,Os10g0531300
10	23	20634178	20646880	2	Os10g0530900,Os10g0531400
10	2985	20956884	20972640	2	Os10g0537800,Os10g0538200
10	5593	20983108	20998560	2	Os10g0538450,Os10g0538950
10	5594	21066730	21108901	2	Os10g0540300,Os10g0540900
10	191	21205700	21221819	2	Os10g0542900,Os10g0543400
10	22	21655489	21671244	4	Os10g0551700,Os10g0551800,Os10g0551900,Os10g0552200
10	22	21690332	21697778	3	Os10g0552600,Os10g0552700,Os10g0552800
10	269	21830158	21861243	4	Os10g0555600,Os10g0555700,Os10g0555900,Os10g0556100
10	2986	21955492	21966288	3	Os10g0557900,Os10g0558100,Os10g0558125
10	526	21968925	21981026	2	Os10g0558200,Os10g0558400
10	2856	21969310	21980947	2	Os10g0558301,Os10g0558466
10	526	21988641	22023118	6	Os10g0558700,Os10g0558750,Os10g0558900,Os10g0559200,Os10g0559400,Os10g0559500
10	5597	22013124	22023390	2	Os10g0559300,Os10g0559450
10	913	22575212	22608671	5	Os10g0569400,Os10g0569600,Os10g0569800,Os10g0570001,Os10g0570200
10	5602	22774961	22780305	2	Os10g0573700,Os10g0573800
10	2788	23114698	23131238	2	Os10g0579600,Os10g0579800
11	1437	174544	177755	2	Os11g0104240,Os11g0104220
11	132	392252	396910	2	Os11g0108650,Os11g0108700
11	2833	462875	472348	2	Os11g0109933,Os11g0109950
11	13	571319	585568	2	Os11g0112200,Os11g0112400
11	87	680034	703928	4	Os11g0114900,Os11g0115100,Os11g0115350,Os11g0115400
11	87	715445	724377	2	Os11g0116000,Os11g0116200
11	1867	812243	815795	2	Os11g0117900,Os11g0118000
11	1860	905646	914006	2	Os11g0120600,Os11g0120725
11	7	947565	971857	3	Os11g0121400,Os11g0121500,Os11g0122150
11	272	1202740	1226553	2	Os11g0126400,Os11g0126800
11	5	1233932	1271179	3	Os11g0126900,Os11g0127000,Os11g0127600
11	412	1341435	1352335	2	Os11g0129000,Os11g0129200
11	2969	1405320	1409547	2	Os11g0130600,Os11g0130700
11	335	1453786	1467581	2	Os11g0131900,Os11g0132000
11	485	1522291	1548581	3	Os11g0133100,Os11g0133300,Os11g0133500
11	112	1618494	1665113	4	Os11g0134900,Os11g0135000,Os11g0135300,Os11g0135900
11	1269	1735473	1748824	2	Os11g0137400,Os11g0137500
11	660	1781776	1800298	2	Os11g0138400,Os11g0138600
11	1012	1901250	1921931	2	Os11g0141100,Os11g0141333
11	380	1984616	1988373	2	Os11g0142300,Os11g0142400
11	5690	2247706	2261027	2	Os11g0148700,Os11g0148800
11	902	2423636	2437010	2	Os11g0151700,Os11g0151800
11	5695	2512383	2521841	2	Os11g0153600,Os11g0153700
11	44	2904929	2908803	2	Os11g0159900,Os11g0160000
11	1274	2966226	2984650	4	Os11g0160900,Os11g0161000,Os11g0161100,Os11g0161133
11	217	3536690	3667770	9	Os11g0172150,Os11g0172300,Os11g0172350,Os11g0172400,Os11g0173432,Os11g0173550,Os11g0173750,Os11g0173800,Os11g0173900
11	3172	3721900	3739034	2	Os11g0175000,Os11g0175300
11	303	3916880	3995784	6	Os11g0178800,Os11g0179000,Os11g0179400,Os11g0179500,Os11g0179700,Os11g0180000
11	553	4094598	4101455	2	Os11g0181700,Os11g0181800
11	5704	4168279	4188218	2	Os11g0182900,Os11g0183150
11	1871	4287928	4297455	2	Os11g0184600,Os11g0184800
11	42	4443203	4469313	3	Os11g0187500,Os11g0187600,Os11g0187700
11	1806	4557930	4631084	2	Os11g0189900,Os11g0191400
11	1872	4643542	4679911	3	Os11g0191800,Os11g0192500,Os11g0193800
11	1364	4701769	4703613	2	Os11g0194000,Os11g0194200
11	5709	4945892	4967120	2	Os11g0198900,Os11g0199000
11	3362	5084166	5093366	2	Os11g0201299,Os11g0201360
11	1873	5148658	5156057	2	Os11g0201966,Os11g0202100
11	464	5155359	5176123	4	Os11g0202000,Os11g0202200,Os11g0202300,Os11g0202400
11	464	5336615	5345614	2	Os11g0205800,Os11g0205900
11	701	5357840	5375530	4	Os11g0206200,Os11g0206400,Os11g0206300,Os11g0206600
11	5710	5405958	5427714	2	Os11g0207000,Os11g0207100
11	952	5488731	5516300	2	Os11g0207700,Os11g0207900
11	3363	5498727	5520465	2	Os11g0207800,Os11g0208000
11	2079	5557380	5568307	2	Os11g0208400,Os11g0208600
11	36	5580098	5589198	2	Os11g0208700,Os11g0208800
11	596	5627516	5648372	3	Os11g0209400,Os11g0209502,Os11g0209600
11	2999	5627707	5634870	2	Os11g0209450,Os11g0209550
11	1659	5745005	5758642	2	Os11g0210500,Os11g0210600
11	406	5820879	5828666	2	Os11g0212000,Os11g0212100
11	277	5839249	5881813	3	Os11g0212300,Os11g0212900,Os11g0213000
11	406	5908294	5919022	2	Os11g0213700,Os11g0213800
11	932	5936538	5997392	5	Os11g0214100,Os11g0214400,Os11g0214700,Os11g0214900,Os11g0215100
11	3000	6146834	6156093	2	Os11g0218100,Os11g0218200
11	1396	6187696	6193229	4	Os11g0218560,Os11g0218619,Os11g0218678,Os11g0218737
11	189	6296549	6307729	2	Os11g0220500,Os11g0220600
11	3001	6335893	6358201	3	Os11g0221000,Os11g0221200,Os11g0221300
11	3002	6494799	6506695	2	Os11g0224200,Os11g0224301
11	5714	6509996	6521680	2	Os11g0224400,Os11g0224600
11	118	6631719	6640336	2	Os11g0226800,Os11g0226933
11	5715	6646291	6650170	2	Os11g0226966,Os11g0227000
11	118	6657129	6680770	2	Os11g0227100,Os11g0227200
11	118	6692025	6851812	4	Os11g0227700,Os11g0227800,Os11g0228600,Os11g0228800
11	118	6872016	6898840	4	Os11g0229300,Os11g0229400,Os11g0229500,Os11g0229700
11	530	6925637	6964564	3	Os11g0230400,Os11g0230700,Os11g0231200
11	530	6980647	7007235	2	Os11g0231800,Os11g0232000
11	1526	7011654	7058106	2	Os11g0232100,Os11g0233000
11	478	7255817	7262674	2	Os11g0236100,Os11g0236200
11	5716	7327021	7332623	2	Os11g0236932,Os11g0237300
11	1617	7342094	7408213	4	Os11g0237600,Os11g0237900,Os11g0238000,Os11g0238700
11	2660	7419636	7435428	3	Os11g0239000,Os11g0239200,Os11g0239400
11	663	7437775	7495335	2	Os11g0239500,Os11g0240600
11	1443	8085126	8091256	2	Os11g0249400,Os11g0249600
11	705	8128595	8248342	6	Os11g0250400,Os11g0250600,Os11g0251200,Os11g0251400,Os11g0252400,Os11g0253100
11	1654	8417487	8422716	2	Os11g0256000,Os11g0256050
11	142	8457135	8531343	3	Os11g0256600,Os11g0256900,Os11g0257700
11	142	8648863	8678820	2	Os11g0259700,Os11g0260100
11	264	9193137	9297962	2	Os11g0267400,Os11g0269000
11	273	9748379	9776906	3	Os11g0275000,Os11g0275200,Os11g0275500
11	536	10096301	10191810	4	Os11g0282800,Os11g0283500,Os11g0284032,Os11g0284300
11	203	10235899	10376610	3	Os11g0285000,Os11g0286400,Os11g0286800
11	1874	10935633	10973314	2	Os11g0297400,Os11g0297650
11	1383	11212708	11224019	2	Os11g0300600,Os11g0300700
11	924	11430729	11651887	6	Os11g0303600,Os11g0304050,Os11g0305400,Os11g0306300,Os11g0306400,Os11g0307300
11	2422	12034676	12141801	2	Os11g0312220,Os11g0312400
11	1232	12403900	12408062	2	Os11g0362633,Os11g0368172
11	233	13770580	13915531	5	Os11g0430000,Os11g0430600,Os11g0431100,Os11g0431400,Os11g0431700
11	935	14069950	14121700	4	Os11g0434400,Os11g0434850,Os11g0435100,Os11g0435300
11	5726	14189093	14204045	2	Os11g0436450,Os11g0436500
11	88	14330653	14369253	2	Os11g0438700,Os11g0439100
11	272	14390405	14430579	2	Os11g0439600,Os11g0440200
11	5727	14705242	14714398	2	Os11g0444700,Os11g0444900
11	1803	14997460	15075772	2	Os11g0448700,Os11g0449600
11	616	15320288	15343671	4	Os11g0453900,Os11g0454000,Os11g0454200,Os11g0454300
11	127	15452990	15462351	2	Os11g0456200,Os11g0456300
11	2231	15475373	15498561	2	Os11g0457000,Os11g0457300
11	2244	15667656	15676421	2	Os11g0460500,Os11g0460700
11	671	15683051	15738054	2	Os11g0460800,Os11g0461000
11	367	16316873	16325115	2	Os11g0473200,Os11g0473350
11	1173	16435035	16442206	2	Os11g0474800,Os11g0474900
11	267	17388238	17563942	8	Os11g0493700,Os11g0492200,Os11g0492300,Os11g0492500,Os11g0492900,Os11g0493000,Os11g0493100,Os11g0494100
11	1271	17943546	17986258	3	Os11g0503900,Os11g0504900,Os11g0505300
11	1862	18288358	18314023	4	Os11g0512000,Os11g0512100,Os11g0512200,Os11g0512600
11	5732	18337730	18378851	2	Os11g0513000,Os11g0513700
11	5733	18358013	18390444	2	Os11g0513500,Os11g0513900
11	46	18426136	18445713	3	Os11g0514400,Os11g0514500,Os11g0514700
11	5735	18552567	18575490	2	Os11g0517400,Os11g0517800
11	1750	18994678	19026620	2	Os11g0524601,Os11g0524900
11	5736	19147963	19172631	2	Os11g0527500,Os11g0528200
11	52	19207697	19244840	6	Os11g0529036,Os11g0529125,Os11g0529100,Os11g0529500,Os11g0529800,Os11g0529900
11	3383	19701215	19708469	2	Os11g0539600,Os11g0539700
11	1275	19756568	19870853	5	Os11g0540600,Os11g0540800,Os11g0540900,Os11g0541200,Os11g0541600
11	852	19874927	19940949	2	Os11g0542100,Os11g0543100
11	1628	20035538	20048955	2	Os11g0544900,Os11g0545000
11	2917	20321331	20332134	2	Os11g0549605,Os11g0549610
11	1725	20336764	20349189	2	Os11g0549615,Os11g0549620
11	361	20445822	20464673	2	Os11g0550100,Os11g0550500
11	5740	20482685	20503074	2	Os11g0550900,Os11g0551350
11	25	20895137	20905361	2	Os11g0560900,Os11g0561100
11	25	21031351	21043941	2	Os11g0564900,Os11g0565000
11	25	21145760	21159062	2	Os11g0567600,Os11g0567800
11	338	21213554	21301397	7	Os11g0568800,Os11g0569300,Os11g0569500,Os11g0569600,Os11g0569733,Os11g0569800,Os11g0570000
11	585	21566303	21569308	2	Os11g0574200,Os11g0574233
11	232	21608163	21609671	2	Os11g0574500,Os11g0574725
11	1291	21760344	21763278	2	Os11g0577300,Os11g0577350
11	585	21806096	21821162	3	Os11g0578100,Os11g0578225,Os11g0578250
11	147	21872063	21877085	2	Os11g0579200,Os11g0579400
11	417	22318116	22333982	2	Os11g0588400,Os11g0588600
11	417	22382356	22458547	5	Os11g0589800,Os11g0590400,Os11g0590700,Os11g0590900,Os11g0591000
11	1276	22495078	22512374	5	Os11g0591700,Os11g0591800,Os11g0592000,Os11g0592100,Os11g0592200
11	1161	22577889	22616875	3	Os11g0593100,Os11g0593600,Os11g0593700
11	109	22649728	22657726	3	Os11g0594700,Os11g0594800,Os11g0595000
11	612	22653738	22660151	2	Os11g0594900,Os11g0595100
11	3006	22768985	22808829	2	Os11g0597500,Os11g0597601
11	147	22822490	22866319	2	Os11g0598300,Os11g0598500
11	1209	23181023	23187520	2	Os11g0602500,Os11g0602600
11	5748	23410533	23426690	2	Os11g0606600,Os11g0607000
11	277	23459658	23548581	4	Os11g0607900,Os11g0608300,Os11g0608700,Os11g0609500
11	258	23844616	23853995	2	Os11g0614400,Os11g0614500
11	775	24077719	24122947	5	Os11g0618500,Os11g0618700,Os11g0618800,Os11g0618850,Os11g0619500
11	90	24533715	24619613	2	Os11g0625900,Os11g0628000
11	454	24670967	24719902	2	Os11g0629600,Os11g0630300
11	770	24735670	24757242	2	Os11g0630700,Os11g0631100
11	17	25021621	25042999	2	Os11g0635300,Os11g0635500
11	231	25153799	25167744	3	Os11g0637000,Os11g0637100,Os11g0637200
11	1513	25423701	25434791	2	Os11g0641500,Os11g0641800
11	147	25627185	25763215	4	Os11g0645800,Os11g0645886,Os11g0646300,Os11g0647866
11	5752	25806201	25836698	2	Os11g0648400,Os11g0648800
11	193	26269974	26276206	2	Os11g0655900,Os11g0656000
11	1267	26475503	26482885	2	Os11g0659600,Os11g0659700
11	65	26738642	26752365	4	Os11g0663900,Os11g0664000,Os11g0664133,Os11g0664100
11	3007	26777816	26799952	2	Os11g0664500,Os11g0664800
11	65	26873372	26946885	6	Os11g0665950,Os11g0666100,Os11g0666200,Os11g0666300,Os11g0667000,Os11g0667700
11	65	27149392	27157693	2	Os11g0671950,Os11g0672300
11	176	27223472	27353218	11	Os11g0673600,Os11g0673900,Os11g0676100,Os11g0676200,Os11g0674400,Os11g0676050,Os11g0675200,Os11g0676500,Os11g0676800,Os11g0677000,Os11g0677101
11	5757	27368754	27386883	2	Os11g0677425,Os11g0677500
11	5758	27408007	27415869	2	Os11g0678200,Os11g0678301
11	1267	27656251	27662609	2	Os11g0683700,Os11g0683800
11	376	27723969	27737645	2	Os11g0685400,Os11g0685600
11	242	28058331	28076938	2	Os11g0690066,Os11g0690332
11	242	28120864	28222992	7	Os11g0691100,Os11g0691280,Os11g0691300,Os11g0691400,Os11g0691500,Os11g0691600,Os11g0691650
11	1407	28535546	28584012	2	Os11g0697350,Os11g0698567
11	72	28722783	28761600	11	Os11g0700900,Os11g0701000,Os11g0701100,Os11g0701200,Os11g0701400,Os11g0701500,Os11g0701600,Os11g0701800,Os11g0701900,Os11g0702100,Os11g0702200
11	15	28762628	28766937	2	Os11g0702300,Os11g0702400
11	933	28781311	28783983	2	Os11g0703000,Os11g0703100
11	487	28870115	28900796	3	Os11g0705200,Os11g0705900,Os11g0706200
11	1814	28932985	28939239	3	Os11g0707000,Os11g0707050,Os11g0707100
12	898	312979	318257	2	Os12g0105950,Os12g0105975
12	13	614314	626113	2	Os12g0111800,Os12g0112000
12	1	690489	695267	2	Os12g0113700,Os12g0113800
12	87	723297	762381	6	Os12g0114500,Os12g0114800,Os12g0115000,Os12g0115100,Os12g0115300,Os12g0115500
12	1867	854005	858045	2	Os12g0117100,Os12g0117200
12	2990	910825	916364	2	Os12g0118900,Os12g0119000
12	2991	919135	943989	2	Os12g0119350,Os12g0119700
12	272	1107406	1134301	2	Os12g0123500,Os12g0123600
12	5	1139026	1148742	2	Os12g0123700,Os12g0123800
12	412	1220955	1255942	3	Os12g0125500,Os12g0125800,Os12g0126000
12	1868	1221748	1253694	3	Os12g0125550,Os12g0125850,Os12g0126050
12	335	1359827	1375574	2	Os12g0128700,Os12g0128800
12	2992	1378167	1393653	2	Os12g0128900,Os12g0129100
12	335	1397309	1404684	2	Os12g0129300,Os12g0129350
12	1869	1405136	1446378	2	Os12g0129400,Os12g0129650
12	485	1462306	1493848	3	Os12g0130300,Os12g0130500,Os12g0130800
12	112	1567509	1589083	2	Os12g0132500,Os12g0132800
12	112	1595326	1645862	3	Os12g0133000,Os12g0133100,Os12g0133300
12	660	1722709	1729205	2	Os12g0135051,Os12g0135100
12	1828	1739704	1746538	2	Os12g0135500,Os12g0135800
12	1012	1822395	1832039	2	Os12g0137600,Os12g0137700
12	902	2521699	2538830	2	Os12g0150700,Os12g0151000
12	1116	2571700	2589973	2	Os12g0152100,Os12g0152500
12	1181	2661957	2688178	2	Os12g0154000,Os12g0154600
12	30	2688759	2700272	4	Os12g0154700,Os12g0154800,Os12g0154900,Os12g0155000
12	1406	3338061	3352763	2	Os12g0165900,Os12g0166000
12	2997	3947161	3955835	2	Os12g0177900,Os12g0178000
12	403	3955981	3964001	2	Os12g0178100,Os12g0178200
12	125	3969344	3981227	3	Os12g0178250,Os12g0178300,Os12g0178600
12	49	4120926	4146619	2	Os12g0181500,Os12g0181600
12	126	4121027	4146540	2	Os12g0181533,Os12g0181701
12	5766	4213199	4217770	2	Os12g0183200,Os12g0183300
12	49	4881038	4894709	2	Os12g0194900,Os12g0195100
12	126	4881748	4894550	2	Os12g0194950,Os12g0195183
12	5767	5035198	5050440	2	Os12g0197500,Os12g0197700
12	5768	5098883	5104566	2	Os12g0198400,Os12g0198500
12	532	5172120	5365774	2	Os12g0199500,Os12g0202700
12	1876	5469046	5477351	2	Os12g0204600,Os12g0204800
12	1636	5756479	5763699	2	Os12g0210200,Os12g0210300
12	3011	5838245	5852392	2	Os12g0211301,Os12g0211400
12	133	6647365	6654226	2	Os12g0222800,Os12g0222900
12	492	6869987	6937071	5	Os12g0225900,Os12g0226400,Os12g0226700,Os12g0226900,Os12g0227400
12	1506	7678711	7699212	2	Os12g0239000,Os12g0239200
12	607	8960777	9077143	2	Os12g0258700,Os12g0259800
12	1875	9263755	9270109	2	Os12g0263000,Os12g0263050
12	747	9278224	9291494	2	Os12g0263200,Os12g0263600
12	500	9435934	9442194	2	Os12g0265400,Os12g0265600
12	28	9686915	9741352	4	Os12g0269100,Os12g0269200,Os12g0269600,Os12g0269700
12	5774	9980291	10021620	2	Os12g0272800,Os12g0273300
12	843	11262587	11278306	3	Os12g0291100,Os12g0291200,Os12g0291400
12	1877	11265680	11278105	2	Os12g0291301,Os12g0291733
12	5776	12312393	12326040	2	Os12g0407200,Os12g0407500
12	83	12433463	12443554	2	Os12g0409700,Os12g0409900
12	2146	13386281	13388454	2	Os12g0423313,Os12g0423484
12	2551	13602957	13611468	2	Os12g0427100,Os12g0427450
12	694	14714136	14752232	2	Os12g0441300,Os12g0441600
12	678	14887908	14896224	2	Os12g0443500,Os12g0443600
12	694	14974988	15011459	2	Os12g0444800,Os12g0445300
12	5779	15498809	15640442	2	Os12g0451300,Os12g0453500
12	5294	15998272	16082151	2	Os12g0458100,Os12g0459100
12	905	16144947	16168600	2	Os12g0460100,Os12g0460400
12	265	16273918	16275535	2	Os12g0461050,Os12g0461300
12	3005	16463056	16469853	2	Os12g0465000,Os12g0465100
12	915	16500219	16507816	2	Os12g0465700,Os12g0465800
12	57	16617430	16642633	2	Os12g0467700,Os12g0468000
12	57	16872793	16965071	3	Os12g0470700,Os12g0471100,Os12g0472300
12	699	17668569	17682682	2	Os12g0480800,Os12g0481000
12	2894	17708000	17763084	3	Os12g0481400,Os12g0481700,Os12g0482100
12	1089	18334665	18349239	2	Os12g0489100,Os12g0489200
12	3012	19161739	19185915	2	Os12g0502800,Os12g0503000
12	2974	19706856	19734112	2	Os12g0511400,Os12g0511600
12	3013	20042293	20059545	3	Os12g0515800,Os12g0516000,Os12g0516200
12	332	20084212	20103252	3	Os12g0516900,Os12g0517000,Os12g0517100
12	5782	20868401	20871424	2	Os12g0529300,Os12g0529400
12	469	21254021	21292174	2	Os12g0534700,Os12g0535300
12	363	21368785	21424123	3	Os12g0537000,Os12g0538000,Os12g0538066
12	193	21469144	21481099	2	Os12g0538600,Os12g0538700
12	185	21691749	21700997	2	Os12g0541700,Os12g0542000
12	603	22193325	22203153	3	Os12g0548401,Os12g0548501,Os12g0548700
12	754	22427863	22431789	2	Os12g0552400,Os12g0552500
12	1159	22477070	22502497	3	Os12g0552900,Os12g0553200,Os12g0553600
12	1277	22580880	22601182	5	Os12g0555000,Os12g0555100,Os12g0555200,Os12g0555300,Os12g0555500
12	2328	22731572	22785768	3	Os12g0557900,Os12g0558366,Os12g0558400
12	399	22934817	22936772	2	Os12g0559934,Os12g0560200
12	2812	23009303	23035532	2	Os12g0561750,Os12g0562100
12	238	23061642	23068433	2	Os12g0562500,Os12g0562600
12	454	23182648	23195981	2	Os12g0565100,Os12g0565200
12	3014	23302307	23312202	3	Os12g0566800,Os12g0566900,Os12g0567000
12	220	23383189	23391407	2	Os12g0568200,Os12g0568500
12	933	23410052	23436485	3	Os12g0568900,Os12g0569300,Os12g0569500
12	220	23501423	23516013	3	Os12g0570700,Os12g0571000,Os12g0571100
12	652	23584169	23593482	2	Os12g0572300,Os12g0572400
12	1386	23739977	23783505	3	Os12g0575300,Os12g0575400,Os12g0576100
12	680	23805228	23822961	3	Os12g0576600,Os12g0576700,Os12g0576750
12	3948	24154936	24182306	2	Os12g0582000,Os12g0582666
12	5784	24777228	24786307	2	Os12g0591300,Os12g0591500
12	1226	24984480	24996461	2	Os12g0595200,Os12g0595300
12	9	25116029	25215504	2	Os12g0597800,Os12g0599400
12	1929	25236012	25246733	2	Os12g0599900,Os12g0600100
12	76	25310893	25327111	2	Os12g0601300,Os12g0601400
12	47	25712030	25720672	2	Os12g0608700,Os12g0608900
12	597	26073324	26090656	4	Os12g0614800,Os12g0614851,Os12g0615000,Os12g0615100
12	5786	26649758	26662924	2	Os12g0623900,Os12g0624000
12	3788	26672423	26685828	2	Os12g0624400,Os12g0624700
12	63	26913087	26981082	6	Os12g0628600,Os12g0629300,Os12g0629700,Os12g0630100,Os12g0630200,Os12g0630500
12	4	27145970	27152307	2	Os12g0633400,Os12g0633501
12	812	27301298	27317290	4	Os12g0637000,Os12g0637100,Os12g0637200,Os12g0637400
12	414	27324762	27331936	2	Os12g0637700,Os12g0637800
12	686	27346312	27361454	2	Os12g0638200,Os12g0638300
12	57	27412307	27427718	3	Os12g0639200,Os12g0639400,Os12g0639500
